ORDER_ID,CUSTOMER_ID,BPCODE,CREATE_DATE,UPDATE_DATE,STATUS
11041,24543,1100567631,2016-01-16 19:28:39,2016-01-16 19:42:32,PAID_SUCCESS
11282,22442,1100728015,2016-01-17 22:48:01,2016-01-17 22:49:42,PAID_SUCCESS
11321,24903,1100728873,2016-01-18 12:30:31,2016-01-18 12:35:10,PAID_SUCCESS
11685,24966,1100728910,2016-01-22 10:09:29,2016-01-22 10:16:00,PAID_SUCCESS
12606,27105,1100731082,2016-01-28 16:56:10,2016-01-28 17:03:15,PAID_SUCCESS
12621,27004,1100650024,2016-01-28 21:29:54,2016-01-28 21:34:09,PAID_SUCCESS
12622,5556,1100683579,2016-01-28 21:33:22,2016-01-28 21:38:44,PAID_SUCCESS
12641,26102,1100717982,2016-01-28 22:59:58,2016-01-28 23:03:47,PAID_SUCCESS
6981,16602,1100716038,2015-12-12 19:30:29,2015-12-12 19:35:16,PAID_SUCCESS
7041,17383,1100716757,2015-12-13 09:29:05,2015-12-13 09:37:55,PAID_SUCCESS
7902,19417,1100644256,2015-12-23 10:27:30,2015-12-23 10:29:44,PAID_SUCCESS
8881,20602,1100722212,2015-12-29 16:22:40,2015-12-29 16:26:47,PAID_SUCCESS
8941,20986,1100722942,2015-12-29 22:46:11,2015-12-29 23:23:50,PAID_SUCCESS
9341,21407,1100725015,2015-12-31 23:38:04,2015-12-31 23:41:51,PAID_SUCCESS
10661,23702,1100727703,2016-01-13 12:51:42,2016-01-13 12:54:08,PAID_SUCCESS
11343,24968,1100728932,2016-01-18 15:03:44,2016-01-18 15:06:17,PAID_SUCCESS
11501,24903,1100728873,2016-01-20 09:14:21,2016-01-20 09:19:22,PAID_SUCCESS
11681,25704,1100729486,2016-01-22 06:08:28,2016-01-22 06:11:45,PAID_SUCCESS
12041,26170,1100730270,2016-01-24 17:11:07,2016-01-24 17:27:32,PAID_SUCCESS
12261,26516,1100730643,2016-01-26 13:52:31,2016-01-26 13:54:37,PAID_SUCCESS
12301,26511,1100730642,2016-01-26 17:59:13,2016-01-26 18:53:25,PAID_SUCCESS
12581,27074,1100731060,2016-01-28 15:24:36,2016-01-28 15:29:07,PAID_SUCCESS
12661,17087,1100697482,2016-01-29 08:48:51,2016-01-29 08:53:37,PAID_SUCCESS
12681,27025,1100731158,2016-01-29 10:12:08,2016-01-29 10:17:36,PAID_SUCCESS
12701,27263,1100731161,2016-01-29 10:53:52,2016-01-29 12:15:48,PAID_SUCCESS
12741,27204,1100731153,2016-01-29 12:56:55,2016-01-29 22:58:26,PAID_SUCCESS
12821,18485,1100731336,2016-01-29 23:14:26,2016-01-29 23:17:57,PAID_SUCCESS
12841,27470,1100731338,2016-01-30 00:33:53,2016-01-30 00:41:50,PAID_SUCCESS
12942,27604,1100726041,2016-01-30 18:54:16,2016-01-30 19:00:18,PAID_SUCCESS
6701,12985,1100665258,2015-12-10 21:44:20,2015-12-10 21:50:53,PAID_SUCCESS
6841,17123,1100716696,2015-12-11 21:09:18,2015-12-11 21:17:56,PAID_SUCCESS
7023,17404,1100707426,2015-12-12 22:34:58,2015-12-12 22:36:21,PAID_SUCCESS
7441,18424,1100718169,2015-12-17 16:49:44,2015-12-17 21:06:46,PAID_SUCCESS
8121,18462,1100718241,2015-12-25 09:51:46,2015-12-25 09:59:18,PAID_SUCCESS
8122,19750,1100720023,2015-12-25 10:23:26,2015-12-25 12:26:47,PAID_SUCCESS
8202,19785,1100528366,2015-12-25 14:35:14,2015-12-25 14:38:55,PAID_SUCCESS
8743,20728,1100722369,2015-12-29 09:02:14,2015-12-29 09:09:05,PAID_SUCCESS
12141,25564,1100730493,2016-01-25 14:00:00,2016-01-25 14:03:48,PAID_SUCCESS
12502,2716,1100689691,2016-01-28 10:15:41,2016-01-28 10:19:25,PAID_SUCCESS
13063,27707,1100731709,2016-01-31 12:04:27,2016-01-31 12:36:38,PAID_SUCCESS
13082,21457,1100725070,2016-01-31 15:51:28,2016-01-31 15:59:50,PAID_SUCCESS
13161,27910,1100732192,2016-01-31 21:51:13,2016-01-31 21:54:48,PAID_SUCCESS
13203,28024,1100732220,2016-02-01 12:32:44,2016-02-01 12:36:17,PAID_SUCCESS
13221,24743,1100731168,2016-02-01 13:51:20,2016-02-01 14:01:51,PAID_SUCCESS
13301,27885,1100732327,2016-02-01 19:48:37,2016-02-01 19:52:12,PAID_SUCCESS
6702,12985,1100665258,2015-12-10 22:02:39,2015-12-11 11:10:00,PAID_SUCCESS
7182,18109,1100717475,2015-12-15 22:46:30,2015-12-15 23:06:48,PAID_SUCCESS
8041,19583,1100719834,2015-12-24 12:18:24,2015-12-24 12:21:29,PAID_SUCCESS
8188,19788,1100720067,2015-12-25 13:54:26,2015-12-25 13:57:09,PAID_SUCCESS
8221,19705,1100720008,2015-12-25 16:10:23,2015-12-25 16:12:07,PAID_SUCCESS
8421,19945,1100720312,2015-12-26 18:24:31,2015-12-26 18:25:54,PAID_SUCCESS
8561,20392,1100721848,2015-12-27 21:27:26,2015-12-27 21:30:02,PAID_SUCCESS
8701,13689,1100537751,2015-12-28 20:39:57,2015-12-28 20:41:48,PAID_SUCCESS
8741,20725,1100460325,2015-12-29 08:43:56,2015-12-31 14:32:43,PAID_SUCCESS
8801,20422,1100721882,2015-12-29 11:24:22,2015-12-29 11:28:41,PAID_SUCCESS
9101,21202,1100723559,2015-12-30 19:42:47,2015-12-30 19:46:50,PAID_SUCCESS
9801,22068,1100726058,2016-01-04 22:28:46,2016-01-29 19:45:44,PAID_SUCCESS
9981,21602,1100723508,2016-01-06 22:05:32,2016-01-06 22:09:45,PAID_SUCCESS
10081,22624,1100726455,2016-01-07 14:28:06,2016-01-07 14:44:12,PAID_SUCCESS
10141,22866,1100726624,2016-01-08 15:32:55,2016-01-08 15:47:02,PAID_SUCCESS
10281,23202,1100727094,2016-01-10 14:09:14,2016-01-10 14:17:48,PAID_SUCCESS
10421,23102,1100726974,2016-01-11 19:01:00,2016-01-11 19:04:14,PAID_SUCCESS
10481,23590,1100460494,2016-01-12 11:36:09,2016-01-12 11:40:35,PAID_SUCCESS
10861,24364,1100728164,2016-01-15 22:47:43,2016-01-15 22:54:11,PAID_SUCCESS
11201,14823,1100728445,2016-01-17 14:37:04,2016-01-17 14:43:45,PAID_SUCCESS
11241,24716,1100728700,2016-01-17 17:01:25,2016-01-17 17:19:52,PAID_SUCCESS
11261,24709,1100317605,2016-01-17 21:20:19,2016-01-17 21:38:58,PAID_SUCCESS
11561,25483,1100729322,2016-01-20 22:11:37,2016-01-20 22:16:46,PAID_SUCCESS
7028,17517,1100717071,2015-12-12 23:57:07,2015-12-13 00:10:59,PAID_SUCCESS
7029,17517,1100717071,2015-12-12 23:57:07,2015-12-13 00:11:23,PAID_SUCCESS
7221,17967,1100717701,2015-12-16 14:58:10,2015-12-16 15:00:38,PAID_SUCCESS
7261,18242,1100717965,2015-12-16 16:40:08,2015-12-16 16:43:26,PAID_SUCCESS
7561,18683,1100718439,2015-12-19 14:28:38,2015-12-19 14:33:43,PAID_SUCCESS
7741,18444,1100539263,2015-12-21 16:41:05,2015-12-21 16:53:53,PAID_SUCCESS
7801,19102,1100719444,2015-12-22 09:46:16,2015-12-22 09:54:53,PAID_SUCCESS
7901,19417,1100644256,2015-12-23 10:11:54,2015-12-23 10:22:26,PAID_SUCCESS
8001,19504,1100719819,2015-12-24 09:12:22,2015-12-24 09:15:01,PAID_SUCCESS
8102,11294,1100385214,2015-12-25 03:00:47,2015-12-25 12:07:37,PAID_SUCCESS
8181,19782,1100720052,2015-12-25 13:17:03,2015-12-25 13:23:28,PAID_SUCCESS
8201,19417,1100644256,2015-12-25 14:25:38,2015-12-25 14:29:38,PAID_SUCCESS
8521,19402,1100501765,2015-12-27 18:01:40,2015-12-27 18:02:41,PAID_SUCCESS
8641,20522,1100720426,2015-12-28 14:58:06,2015-12-28 15:02:54,PAID_SUCCESS
9222,21267,1100723714,2015-12-31 10:42:15,2015-12-31 10:47:40,PAID_SUCCESS
9681,22022,1100716922,2016-01-04 13:04:56,2016-01-04 13:08:01,PAID_SUCCESS
9961,22422,1100726277,2016-01-06 14:37:09,2016-01-06 14:40:40,PAID_SUCCESS
10101,17562,1100726406,2016-01-07 16:49:24,2016-01-07 17:04:39,PAID_SUCCESS
10522,23664,1100727619,2016-01-12 15:19:27,2016-01-12 15:21:52,PAID_SUCCESS
11081,24590,1100728442,2016-01-17 00:05:40,2016-01-17 00:12:34,PAID_SUCCESS
11101,24591,1100562744,2016-01-17 01:02:03,2016-01-17 01:09:30,PAID_SUCCESS
11421,25165,1100729099,2016-01-19 15:04:07,2016-01-19 15:10:24,PAID_SUCCESS
11542,3353,1100666789,2016-01-20 15:57:32,2016-01-20 15:59:07,PAID_SUCCESS
11641,25644,1100729479,2016-01-21 21:26:01,2016-01-21 21:31:46,PAID_SUCCESS
11762,25084,1100729046,2016-01-22 15:08:30,2016-01-22 15:12:28,PAID_SUCCESS
11801,25563,1100594331,2016-01-22 19:12:56,2016-01-22 19:41:56,PAID_SUCCESS
11821,25826,1100729636,2016-01-22 21:07:40,2016-01-22 21:13:29,PAID_SUCCESS
11941,26028,1100730001,2016-01-23 20:28:06,2016-01-23 20:33:31,PAID_SUCCESS
12001,2784,1100686150,2016-01-24 07:50:02,2016-01-24 07:56:06,PAID_SUCCESS
12122,25918,1100590124,2016-01-25 11:44:42,2016-01-25 12:01:49,PAID_SUCCESS
12182,25564,1100730493,2016-01-25 16:01:27,2016-01-25 16:42:16,PAID_SUCCESS
12201,26362,1100680454,2016-01-25 16:34:44,2016-01-25 16:35:54,PAID_SUCCESS
6781,17162,1100716657,2015-12-11 17:30:36,2015-12-11 17:35:19,PAID_SUCCESS
7581,18776,1100718772,2015-12-19 23:51:55,2015-12-19 23:53:54,PAID_SUCCESS
7942,19485,1100714769,2015-12-23 15:56:46,2015-12-23 16:02:33,PAID_SUCCESS
8101,19722,1100720018,2015-12-25 02:58:40,2015-12-25 03:09:16,PAID_SUCCESS
8481,20262,1100721179,2015-12-27 14:33:39,2015-12-27 14:36:30,PAID_SUCCESS
8501,19402,1100501765,2015-12-27 17:39:37,2015-12-27 17:42:11,PAID_SUCCESS
8622,20422,1100721882,2015-12-28 13:50:09,2015-12-28 13:52:12,PAID_SUCCESS
8721,11583,1100722362,2015-12-28 22:19:05,2015-12-31 11:48:34,PAID_SUCCESS
8981,19924,1100722952,2015-12-30 09:01:01,2016-01-03 13:35:00,PAID_SUCCESS
9081,21162,1100723350,2015-12-30 17:28:39,2015-12-30 17:30:19,PAID_SUCCESS
9262,21114,1100723988,2015-12-31 14:32:22,2015-12-31 14:37:59,PAID_SUCCESS
9322,19705,1100720008,2015-12-31 22:52:42,2015-12-31 22:54:29,PAID_SUCCESS
9382,19782,1100720052,2016-01-01 12:01:49,2016-01-01 13:50:18,PAID_SUCCESS
10201,23102,1100726974,2016-01-09 19:46:21,2016-01-09 19:57:53,PAID_SUCCESS
10401,23502,1100727490,2016-01-11 17:40:05,2016-01-11 18:01:53,PAID_SUCCESS
10521,15125,1100714105,2016-01-12 14:49:00,2016-01-12 14:50:41,PAID_SUCCESS
10781,24123,1100728010,2016-01-14 22:53:47,2016-01-14 23:25:28,PAID_SUCCESS
10803,23706,1100727685,2016-01-15 15:44:20,2016-01-15 15:46:43,PAID_SUCCESS
11283,24486,1100728862,2016-01-17 23:18:49,2016-01-17 23:21:35,PAID_SUCCESS
11741,25605,1100729520,2016-01-22 13:59:28,2016-01-22 14:02:44,PAID_SUCCESS
11902,6902,1100612773,2016-01-23 16:37:37,2016-01-23 16:56:09,PAID_SUCCESS
12401,26385,1100730547,2016-01-27 12:51:56,2016-01-27 12:57:36,PAID_SUCCESS
12441,26562,1100730804,2016-01-27 18:22:27,2016-01-27 18:25:32,PAID_SUCCESS
13621,5556,1100683579,2016-02-03 21:26:32,2016-02-03 21:36:45,PAID_SUCCESS
13801,28723,1100634807,2016-02-04 18:28:20,2016-02-04 18:32:43,PAID_SUCCESS
13921,28850,1100601921,2016-02-05 18:24:34,2016-02-05 18:38:11,PAID_SUCCESS
14222,29407,1100733706,2016-02-07 23:21:56,2016-02-07 23:24:54,PAID_SUCCESS
14301,29407,1100733706,2016-02-08 21:46:08,2016-02-08 22:14:22,PAID_SUCCESS
14484,15464,1100668871,2016-02-10 11:06:05,2016-02-10 11:12:38,PAID_SUCCESS
15064,31107,1100735294,2016-02-15 11:30:29,2016-02-15 13:22:43,PAID_SUCCESS
15201,31070,1100735281,2016-02-16 18:04:14,2016-02-16 18:07:43,PAID_SUCCESS
15281,31269,1100735591,2016-02-17 13:42:04,2016-02-17 13:47:48,PAID_SUCCESS
15361,31450,1100735951,2016-02-19 03:49:41,2016-02-19 03:53:40,PAID_SUCCESS
15821,32066,1100737491,2016-02-24 17:19:14,2016-02-24 17:21:07,PAID_SUCCESS
16101,32433,1100738444,2016-02-28 14:25:18,2016-02-28 14:40:17,PAID_SUCCESS
16781,33244,1100740376,2016-03-06 18:19:02,2016-03-06 18:40:51,PAID_SUCCESS
17221,33658,1100741083,2016-03-11 00:43:39,2016-03-11 00:56:41,PAID_SUCCESS
17261,33124,1100740625,2016-03-11 13:58:38,2016-03-11 16:30:30,PAID_SUCCESS
17881,34466,1100742828,2016-03-19 10:46:54,2016-03-19 10:53:21,PAID_SUCCESS
17941,27446,1100731335,2016-03-20 15:38:56,2016-03-27 15:17:44,PAID_SUCCESS
18161,31103,1100743688,2016-03-22 08:45:26,2016-03-22 08:49:28,PAID_SUCCESS
14221,29407,1100733706,2016-02-07 22:45:22,2016-02-07 23:07:04,PAID_SUCCESS
14402,11816,1100734071,2016-02-09 17:52:18,2016-02-09 18:53:56,PAID_SUCCESS
14403,18322,1100620566,2016-02-09 17:52:53,2016-02-09 18:01:33,PAID_SUCCESS
14461,29888,1100734135,2016-02-10 09:57:09,2016-02-10 10:06:14,PAID_SUCCESS
15063,29005,1100735297,2016-02-15 11:27:29,2016-02-15 11:30:54,PAID_SUCCESS
15282,31243,1100735561,2016-02-17 13:42:19,2016-02-17 13:44:39,PAID_SUCCESS
15383,31525,1100735956,2016-02-19 09:53:45,2016-02-19 09:57:23,PAID_SUCCESS
15601,30202,1100735614,2016-02-22 12:15:15,2016-02-22 12:21:08,PAID_SUCCESS
